# Data generated by numpy
ALG226+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG226+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG226+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG226+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG227+1.p T 0.01300 success 1.9.1pre005 0001_FIFO general equat
ALG227+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG227+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG227+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG228+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG228+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG228+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG228+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG229+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG229+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG229+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG229+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG230+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG230+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG230+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG231+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG231+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG231+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG231+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG232+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG232+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG232+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG232+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG233+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG233+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG233+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG233+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG234+1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG234+2.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG234+3.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG234+4.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO general equat
ALG235-1.p T 17.43500 success 1.9.1pre005 0001_FIFO unit equat
ALG236-1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO unit equat
ALG237-1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO unit equat
ALG238-1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO unit equat
ALG239-1.p F 0.00000 maxtime 1.9.1pre005 0001_FIFO unit equat
